E_keV,charge_shape_m1000,magnetic_shape_m1000
53.028000000000006,2.3134636077451143,0.21218127546325588
53.193375,2.276614738301405,0.20958568730609303
53.35875000000001,2.240299532674051,0.20701554491071555
53.524125000000005,2.2045104912058955,0.2044706459012463
53.6895,2.169240224832192,0.2019507892702554
53.85487500000001,2.1344814532683314,0.19945577537062004
54.020250000000004,2.1002270032315047,0.19698540590742455
54.185625,2.0664698066955696,0.19453948392990636
54.351000000000006,2.0332028991784186,0.19211781382344492
54.516375000000004,2.00041941806116,0.18972020130159348
54.68175000000001,1.968112600938397,0.18734645339815245
54.847125000000005,1.936275783999009,0.18499637845928732
55.0125,1.9049024004367303,0.18266978613568793
55.17787500000001,1.8739859788899258,0.18036648737476896
55.343250000000005,1.843520141909962,0.17808629441291435
55.508625,1.8134986044575352,0.17582902076776252
55.67400000000001,1.7839151724264204,0.1735944812305325
55.839375000000004,1.754763741194017,0.17138249185839274
56.00475000000001,1.7260382941981822,0.16919286996686914
56.170125000000006,1.6977329015397888,0.16702543412229723
56.3355,1.669841718610449,0.1648800041343103
56.50087500000001,1.642358984744934,0.16275640104837308
56.666250000000005,1.6152790218977595,0.16065444713835297
56.831625,1.5885962333434165,0.15857396589913106
56.99700000000001,1.5623051023998102,0.1565147820392547
57.162375000000004,1.53640019117441,0.1544767214736289
57.32775000000001,1.5108761393326373,0.15245961131624694
57.493125000000006,1.4857276628880713,0.1504632798729617
57.658500000000004,1.4609495530140024,0.1484875566342943
57.82387500000001,1.436536674875921,0.14653227226828264
57.989250000000006,1.4124839664845221,0.1445972586133702
58.154625,1.3887864375687853,0.14268234867132934
58.32000000000001,1.3654391684687806,0.1407873766002276
58.485375000000005,1.3424373090477593,0.13891217770742884
58.65075,1.3197760776231717,0.13705658844263482
58.81612500000001,1.297450759916222,0.13522044639096226
58.981500000000004,1.2754567080196153,0.13340359026605905
59.14687500000001,1.2537893393831112,0.1316058599032581
59.312250000000006,1.2324441358165523,0.12982709625276667
59.477625,1.2114166425100272,0.12806714137289532
59.64300000000001,1.1907024670708033,0.12632583842332112
59.808375000000005,1.170297278576752,0.12460303165838973
59.97375,1.1501968066458956,0.12289856642045227
60.13912500000001,1.130396840521795,0.12121228913324017
60.304500000000004,1.1108932281744606,0.11954404729527454
60.46987500000001,1.0916818754164812,0.11789368947331261
60.635250000000006,1.072758745034098,0.11626106529582991
60.800625000000004,1.0541198559329026,0.11464602544653688
60.96600000000001,1.0357612822979223,0.11304842165793293
61.131375000000006,1.0176791527677744,0.1114681067048941
61.29675,0.9998696496226566,0.1099049343982962
61.46212500000001,0.982329007985884,0.10835875957867347
61.627500000000005,0.9650535150387377,0.10682943810991088
61.79287500000001,0.9480395092483536,0.10531682687297224
61.95825000000001,0.9312833796084248,0.10382078375966211
62.123625000000004,0.9147815648924531,0.10234116766642073
62.28900000000001,0.8985305529193435,0.10087783848815568
62.454375000000006,0.882526879831084,0.0994306571121053
62.61975,0.8667671293822956,0.0979994854117359
62.78512500000001,0.8512479322414357,0.09658418624067365
62.950500000000005,0.8359659653034357,0.09518462342666922
63.11587500000001,0.8209179510135483,0.09380066176559469
63.28125000000001,0.8061006567022254,0.09243216701547577
63.446625000000004,0.7915108939307895,0.09107900589055462
63.61200000000001,0.7771455178477216,0.08974104605538583
63.777375000000006,0.7630014265553777,0.08841815611896688
63.942750000000004,0.7490755604869098,0.08711020562889814
64.10812500000002,0.7353649017932392,0.08581706506557674
64.27350000000001,0.7218664737398884,0.08453860583642249
64.43887500000001,0.7085773401134784,0.08327470027013517
64.60425000000001,0.6954946046377358,0.08202522161098358
64.769625,0.6826154103988293,0.08079004401312657
64.93500000000002,0.6699369392798612,0.07956904253496495
65.10037500000001,0.6574564114043662,0.07836209313352546
65.26575000000001,0.6451710845886292,0.07716907265887461
65.43112500000001,0.6330782538026956,0.0759898588485646
65.5965,0.6211752506398922,0.07482433032210965
65.761875,0.6094594427947216,0.07367236657549288
65.92725000000002,0.5979282335489728,0.07253384797570278
