mass_GeV,delta_keV,recoil_keV,raw_counts_per_keV_in_2p84_tonne_year
1440.0,380.38780826624486,59.14687500000001,0.0
1440.0,380.38780826624486,59.312250000000006,0.0
1440.0,380.38780826624486,59.477625,0.0
1440.0,380.38780826624486,59.64300000000001,0.0
1440.0,380.38780826624486,59.808375000000005,0.0
1440.0,380.38780826624486,59.97375,0.0
1440.0,380.38780826624486,60.13912500000001,0.0
1440.0,380.38780826624486,60.304500000000004,0.0
1440.0,380.38780826624486,60.46987500000001,0.0
1440.0,380.38780826624486,60.635250000000006,0.0
1440.0,380.38780826624486,60.800625000000004,0.0
1440.0,380.38780826624486,60.96600000000001,0.0
1440.0,380.38780826624486,61.131375000000006,0.0
1440.0,380.38780826624486,61.29675,0.0
1440.0,380.38780826624486,61.46212500000001,0.0
1440.0,380.38780826624486,61.627500000000005,0.0
1440.0,380.38780826624486,61.79287500000001,0.0
1440.0,380.38780826624486,61.95825000000001,0.0
1440.0,380.38780826624486,62.123625000000004,0.0
1440.0,380.38780826624486,62.28900000000001,0.0
1440.0,380.38780826624486,62.454375000000006,0.0
1440.0,380.38780826624486,62.61975,0.0
1440.0,380.38780826624486,62.78512500000001,0.0
1440.0,380.38780826624486,62.950500000000005,0.0
1440.0,380.38780826624486,63.11587500000001,0.0
1440.0,380.38780826624486,63.28125000000001,0.0
1440.0,380.38780826624486,63.446625000000004,0.0
1440.0,380.38780826624486,63.61200000000001,0.0
1440.0,380.38780826624486,63.777375000000006,0.0
1440.0,380.38780826624486,63.942750000000004,0.0
1440.0,380.38780826624486,64.10812500000002,0.0
1440.0,380.38780826624486,64.27350000000001,0.0
1440.0,380.38780826624486,64.43887500000001,0.0
1440.0,380.38780826624486,64.60425000000001,0.0
1440.0,380.38780826624486,64.769625,0.0
1440.0,380.38780826624486,64.93500000000002,0.0
1440.0,380.38780826624486,65.10037500000001,0.0
1440.0,380.38780826624486,65.26575000000001,0.0
1440.0,380.38780826624486,65.43112500000001,0.0
1440.0,380.38780826624486,65.5965,0.0
1440.0,380.38780826624486,65.761875,0.0
1440.0,380.38780826624486,65.92725000000002,0.0
1440.0,380.38780826624486,66.09262500000001,0.0
1440.0,380.38780826624486,66.25800000000001,0.0
1440.0,380.38780826624486,66.42337500000001,0.0
1440.0,380.38780826624486,66.58875,0.0
1440.0,380.38780826624486,66.75412500000002,0.0
1440.0,380.38780826624486,66.91950000000001,0.0
1440.0,380.38780826624486,67.08487500000001,0.0
1440.0,380.38780826624486,67.25025000000001,0.0
1440.0,380.38780826624486,67.415625,0.0
1440.0,380.38780826624486,67.58100000000002,0.0
1440.0,380.38780826624486,67.74637500000001,0.0
1440.0,380.38780826624486,67.91175000000001,0.0
1440.0,380.38780826624486,68.07712500000001,0.0
1440.0,380.38780826624486,68.2425,0.0
1440.0,380.38780826624486,68.407875,0.0
1440.0,380.38780826624486,68.57325000000002,0.0
1440.0,380.38780826624486,68.73862500000001,0.0
1440.0,380.38780826624486,68.90400000000001,0.0
1440.0,380.38780826624486,69.06937500000001,0.0
1440.0,380.38780826624486,69.23475,0.0
1440.0,380.38780826624486,69.40012500000002,0.0
1440.0,380.38780826624486,69.56550000000001,0.0
1440.0,380.38780826624486,69.73087500000001,0.0
1440.0,380.38780826624486,69.89625000000001,0.0
1440.0,380.38780826624486,70.06162500000002,0.0
1440.0,380.38780826624486,70.22700000000002,0.0
1440.0,380.38780826624486,70.39237500000002,0.0
1440.0,380.38780826624486,70.55775000000001,0.0
1440.0,380.38780826624486,70.72312500000001,0.0
1440.0,380.38780826624486,70.88850000000001,0.0
