E_keV,central_raw_m100,central_raw_m200,central_raw_m1000
34.175250000000005,0.03507355014317369,0.022945976239652378,0.005308834349861258
34.340625,0.034741612067434396,0.022761439594153374,0.005270093196506049
34.50600000000001,0.034411339344234966,0.02257744514791788,0.00523141871495921
34.671375000000005,0.03408279412721458,0.022394036555378517,0.005192821194610721
34.83675,0.03375603698800797,0.022211256681222914,0.005154310772623596
35.00212500000001,0.03343112692801846,0.02202914760198583,0.005115897433712064
35.167500000000004,0.033108121390478744,0.021847750607853902,0.0050775910099683874
35.332875,0.032787076272787215,0.021667106204676965,0.005039401180737118
35.498250000000006,0.03246804593910669,0.021487254116179584,0.005001337472535621
35.663625,0.03215108323321417,0.021308233286367332,0.0049634092590198
35.82900000000001,0.03183623949159017,0.021130081882122235,0.004925625760994012
35.994375000000005,0.03152356455673685,0.02095283729598234,0.0048879960464641705
36.15975,0.031213106790712503,0.020776536149098912,0.004850529030732842
36.32512500000001,0.030904913088871805,0.020601214294366215,0.004813233476535305
36.490500000000004,0.030599028893802803,0.02042690681971954,0.004776117994215824
36.655875,0.030295498209448317,0.020253648051595102,0.00473919104194286
36.821250000000006,0.029994363615403013,0.020081471558547632,0.004702460925962429
36.986625000000004,0.029695666281374947,0.019910410155019778,0.004665935800888476
37.152,0.02939944598180322,0.019740495905259274,0.004629623670029475
37.317375000000006,0.029105741110622738,0.01957176012737952,0.004593532385750452
37.48275,0.02881458869616341,0.01940423339755618,0.004557669649868889
37.648125,0.028526024416180015,0.01923794555435917,0.004522043014084549
37.813500000000005,0.028240082612999675,0.01907292570321216,0.004486659880441523
37.978875,0.027956796308780934,0.018909202220977056,0.00445152750182212
38.14425,0.02767619722087417,0.018746802760657884,0.004416652982471431
38.309625000000004,0.027398315777276777,0.018585754256220617,0.0043820432785519284
38.475,0.027123181132175284,0.01842608292752496,0.004347705198727322
38.640375000000006,0.026850821181564195,0.018267814285362262,0.004313645404774449
38.80575,0.026581262578937667,0.018110973136598048,0.004279870412223009
38.971125,0.02631453075104358,0.017955583589412894,0.0042463865910217875
