E_keV,raw_per_keV_m100,raw_per_keV_m200,raw_per_keV_m1000
47.901375,0.013398587578251343,0.006699293789125671,0.0013398587578251342
48.066750000000006,0.013355702856498113,0.006677851428249056,0.001335570285649811
48.232125,0.013314745833743945,0.006657372916871972,0.0013314745833743946
48.3975,0.013275719207067552,0.006637859603533776,0.001327571920706755
48.562875000000005,0.013238625307933478,0.006619312653966739,0.001323862530793348
48.72825,0.01320346610650519,0.006601733053252595,0.001320346610650519
48.89362500000001,0.0131702432159643,0.00658512160798215,0.00131702432159643
49.059000000000005,0.01313895789684005,0.006569478948420025,0.001313895789684005
49.224375,0.01310961106134929,0.006554805530674645,0.001310961106134929
49.38975000000001,0.013082203277739622,0.006541101638869811,0.0013082203277739622
49.555125000000004,0.013056734774642262,0.006528367387321131,0.001305673477464226
49.7205,0.01303320544542659,0.006516602722713295,0.001303320544542659
49.885875000000006,0.013011614852561984,0.006505807426280992,0.0013011614852561984
50.05125,0.012991962231979962,0.006495981115989981,0.0012991962231979962
50.21662500000001,0.012974246497441909,0.0064871232487209544,0.0012974246497441909
50.382000000000005,0.0129584662449042,0.0064792331224521,0.0012958466244904203
50.547375,0.012944619756886558,0.006472309878443279,0.001294461975688656
50.71275000000001,0.012932705006838994,0.006466352503419497,0.0012932705006838995
50.878125000000004,0.012922719663507765,0.006461359831753883,0.001292271966350777
51.0435,0.012914661095297465,0.006457330547648733,0.0012914661095297466
51.208875000000006,0.012908526374633926,0.006454263187316963,0.0012908526374633925
51.37425,0.012904312282318841,0.006452156141159421,0.0012904312282318842
51.53962500000001,0.012902015311883086,0.006451007655941543,0.0012902015311883086
51.705000000000005,0.0129016316739319,0.00645081583696595,0.00129016316739319
51.870375,0.012903157300487564,0.006451578650243782,0.0012903157300487565
52.03575000000001,0.012906587849321364,0.006453293924660682,0.0012906587849321363
52.201125000000005,0.012911918708279457,0.006455959354139729,0.001291191870827946
52.3665,0.012919144999602268,0.006459572499801134,0.0012919144999602268
52.53187500000001,0.012928261584231542,0.006464130792115771,0.001292826158423154
52.697250000000004,0.012939263066109857,0.006469631533054928,0.0012939263066109857
52.86262500000001,0.01295214379646797,0.006476071898233985,0.001295214379646797
53.028000000000006,0.012966897878104577,0.006483448939052288,0.0012966897878104577
53.193375,0.012983519169649838,0.006491759584824919,0.0012983519169649839
53.35875000000001,0.013002001289819622,0.006501000644909811,0.001300200128981962
53.524125000000005,0.01302233762165597,0.006511168810827985,0.001302233762165597
53.6895,0.013044521316754295,0.006522260658377147,0.0013044521316754295
53.85487500000001,0.013068545299474446,0.006534272649737223,0.0013068545299474447
54.020250000000004,0.013094402271142174,0.006547201135571087,0.0013094402271142174
54.185625,0.0131220847142289,0.00656104235711445,0.0013122084714228901
54.351000000000006,0.013151584896518603,0.006575792448259302,0.0013151584896518604
54.516375000000004,0.013182894875262835,0.0065914474376314175,0.0013182894875262835
54.68175000000001,0.013216006501308365,0.006608003250654183,0.0013216006501308364
54.847125000000005,0.013250911423218312,0.006625455711609156,0.0013250911423218314
55.0125,0.01328760109136885,0.006643800545684425,0.0013287601091368849
55.17787500000001,0.013326066762030561,0.006663033381015281,0.0013326066762030563
55.343250000000005,0.013366299501428168,0.006683149750714084,0.0013366299501428168
55.508625,0.013408290189784827,0.006704145094892413,0.0013408290189784824
55.67400000000001,0.013452029525343741,0.006726014762671871,0.0013452029525343743
55.839375000000004,0.013497508028369687,0.0067487540141848434,0.0013497508028369688
56.00475000000001,0.013544716045132774,0.006772358022566387,0.0013544716045132774
56.170125000000006,0.013593643751868133,0.006796821875934066,0.001359364375186813
56.3355,0.013644281158714485,0.006822140579357243,0.0013644281158714485
56.50087500000001,0.01369661811363342,0.00684830905681671,0.001369661811363342
56.666250000000005,0.01375064430630539,0.006875322153152695,0.0013750644306305389
56.831625,0.013806349272000796,0.006903174636000398,0.0013806349272000797
56.99700000000001,0.013863722395430076,0.006931861197715038,0.0013863722395430075
57.162375000000004,0.013922752914572912,0.006961376457286456,0.0013922752914572914
57.32775000000001,0.013983429924481528,0.006991714962240764,0.0013983429924481526
57.493125000000006,0.01404574238105724,0.00702287119052862,0.001404574238105724
57.658500000000004,0.014109679104808762,0.007054839552404381,0.0014109679104808764
57.82387500000001,0.014175228784580704,0.007087614392290352,0.0014175228784580704
57.989250000000006,0.014242379981261263,0.007121189990630631,0.0014242379981261265
58.154625,0.014311121131464086,0.007155560565732043,0.001431112113146409
58.32000000000001,0.014381440551180064,0.007190720275590032,0.0014381440551180064
58.485375000000005,0.01445332643941169,0.007226663219705845,0.0014453326439411692
58.65075,0.014526766881772856,0.007263383440886428,0.001452676688177286
58.81612500000001,0.01460174985407087,0.007300874927035435,0.0014601749854070874
58.981500000000004,0.014678263225854464,0.007339131612927232,0.0014678263225854464
59.14687500000001,0.01475629476394161,0.007378147381970805,0.001475629476394161
59.312250000000006,0.014835832135913392,0.007417916067956696,0.001483583213591339
59.477625,0.01491686291359049,0.007458431456795245,0.0014916862913590492
59.64300000000001,0.014999374576471925,0.0074996872882359625,0.0014999374576471925
59.808375000000005,0.015083354515154145,0.007541677257577073,0.0015083354515154147
59.97375,0.015168790034717798,0.007584395017358899,0.0015168790034717796
60.13912500000001,0.015255668358090052,0.007627834179045026,0.0015255668358090055
60.304500000000004,0.015343976629376721,0.007671988314688361,0.001534397662937672
60.46987500000001,0.015433701917165386,0.007716850958582693,0.0015433701917165388
60.635250000000006,0.015524831217802949,0.007762415608901474,0.001552483121780295
60.800625000000004,0.015617351458643396,0.007808675729321698,0.0015617351458643396
60.96600000000001,0.015711249501264984,0.007855624750632492,0.0015711249501264984
61.131375000000006,0.01580651214466311,0.007903256072331555,0.0015806512144663108
61.29675,0.015903126128408676,0.007951563064204338,0.0015903126128408677
61.46212500000001,0.01600107813578216,0.00800053906789108,0.001600107813578216
61.627500000000005,0.01610035479687636,0.00805017739843818,0.001610035479687636
61.79287500000001,0.01620094269166956,0.00810047134583478,0.001620094269166956
61.95825000000001,0.016302828353069617,0.008151414176534809,0.0016302828353069619
62.123625000000004,0.01640599826992978,0.00820299913496489,0.0016405998269929784
62.28900000000001,0.01651043889003339,0.008255219445016695,0.0016510438890033387
62.454375000000006,0.0166161366230502,0.0083080683115251,0.0016616136623050196
62.61975,0.016723077843461616,0.008361538921730808,0.0016723077843461619
62.78512500000001,0.01683124889345634,0.00841562444672817,0.001683124889345634
62.950500000000005,0.01694063608579726,0.00847031804289863,0.0016940636085797263
63.11587500000001,0.017051225706659453,0.008525612853329726,0.0017051225706659452
63.28125000000001,0.01716300401843107,0.008581502009215536,0.0017163004018431074
63.446625000000004,0.017275957262497497,0.008637978631248749,0.0017275957262497497
63.61200000000001,0.017390071661980564,0.008695035830990282,0.001739007166198056
63.777375000000006,0.017505333424457658,0.008752666712228829,0.0017505333424457656
63.942750000000004,0.017621728744647118,0.008810864372323559,0.0017621728744647118
64.10812500000002,0.017739243807066953,0.008869621903533477,0.0017739243807066956
64.27350000000001,0.01785786478865282,0.00892893239432641,0.001785786478865282
64.43887500000001,0.01797757786136238,0.00898878893068119,0.001797757786136238
64.60425000000001,0.018098369194732993,0.009049184597366497,0.0018098369194732994
64.769625,0.018220224958422803,0.009110112479211402,0.0018220224958422804
64.93500000000002,0.01834313132470911,0.009171565662354554,0.0018343131324709105
65.10037500000001,0.01846707447096746,0.00923353723548373,0.001846707447096746
65.26575000000001,0.018592040582114285,0.009296020291057142,0.0018592040582114285
65.43112500000001,0.01871801585302018,0.00935900792651009,0.0018718015853020182
65.5965,0.01884498649089499,0.009422493245447494,0.0018844986490894992
65.761875,0.018972938717639606,0.009486469358819803,0.0018972938717639607
65.92725000000002,0.019101858772171406,0.009550929386085703,0.0019101858772171405
66.09262500000001,0.019231732912717125,0.009615866456358563,0.0019231732912717125
66.25800000000001,0.019362547419073898,0.009681273709536949,0.0019362547419073898
66.42337500000001,0.01949428859484458,0.00974714429742229,0.0019494288594844576
66.58875,0.019626942769641744,0.009813471384820872,0.0019626942769641748
66.75412500000002,0.0197604963012579,0.00988024815062895,0.0019760496301257898
66.91950000000001,0.019894935577811294,0.009947467788905647,0.001989493557781129
67.08487500000001,0.020030247019858165,0.010015123509929082,0.0020030247019858166
67.25025000000001,0.02016641708247854,0.01008320854123927,0.002016641708247854
67.415625,0.02030343225732608,0.01015171612866304,0.0020303432257326084
67.58100000000002,0.02044127907465658,0.01022063953732829,0.0020441279074656575
67.74637500000001,0.020579944105319672,0.010289972052659836,0.0020579944105319674
67.91175000000001,0.0207194139627261,0.01035970698136305,0.0020719413962726092
68.07712500000001,0.020859675304782742,0.010429837652391371,0.0020859675304782744
68.2425,0.021000714835796203,0.010500357417898102,0.00210007148357962
68.407875,0.0211425193083563,0.01057125965417815,0.00211425193083563
68.57325000000002,0.021285075525177704,0.010642537762588852,0.0021285075525177702
68.73862500000001,0.021428370340920464,0.010714185170460232,0.0021428370340920463
68.90400000000001,0.02157239066398245,0.010786195331991225,0.0021572390663982446
69.06937500000001,0.021717123458256795,0.010858561729128397,0.002171712345825679
69.23475,0.021862555744864273,0.010931277872432137,0.002186255574486427
69.40012500000002,0.022008674603860107,0.011004337301930053,0.002200867460386011
69.56550000000001,0.02215546717590298,0.01107773358795149,0.002215546717590298
69.73087500000001,0.02230292066390552,0.01115146033195276,0.002230292066390552
69.89625000000001,0.022451022334649774,0.011225511167324887,0.0022451022334649775
70.06162500000002,0.02259975952037971,0.011299879760189854,0.002259975952037971
70.22700000000002,0.022749119620357174,0.011374559810178587,0.0022749119620357177
70.39237500000002,0.022899090102399808,0.011449545051199904,0.0022899090102399804
70.55775000000001,0.02304965850438366,0.01152482925219183,0.002304965850438366
70.72312500000001,0.023200812435723524,0.011600406217861762,0.002320081243572353
70.88850000000001,0.02335253957881762,0.01167626978940881,0.002335253957881762
